"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAR071W",100.522143914594,3.16880462960526,0.529269261515275,5.98713142821313,2.13574200923002e-09,2.1271578371672e-08
"YAR073W",1.42482535381787,-0.615594686649402,1.27189702029241,-0.48399727087015,0.628387805973604,0.75322391649204
"YAR075W",2.32787159424998,2.56745729151174,1.04766316439962,2.45065148680974,0.0142597945401339,0.0425322230024698
"YBL001C",132.547945808237,-0.549640893812537,0.127060582472586,-4.32581752040311,1.51967190416427e-05,9.76594133433368e-05
"YBL002W",309.660889517759,-0.825520068373415,0.0845689196288467,-9.76150661491753,1.64690158647772e-22,3.00075156712631e-21
"YBL003C",544.69019776481,-0.882711636530392,0.0634321797520844,-13.9158332565639,5.07648419626274e-44,1.54920293575604e-42
"YBL004W",114.976335429935,0.189490114087672,0.127857848726996,1.4820374030559,0.138330342985912,0.260948987453631
"YBL005W",63.1262516785339,1.1700721301632,0.182409640870908,6.41453009049705,1.41257889331365e-10,1.50359557458386e-09
"YBL006C",173.435219493031,0.204540239605717,0.10827071326275,1.88915574158398,0.0588709631621387,0.133445157991017
"YBL006W-A",0,NA,NA,NA,NA,NA
"YBL007C",449.796738715379,0.296506706328444,0.0656757942255978,4.5147030169127,6.34055565474469e-06,4.31649365961536e-05
"YBL008W",37.101637564631,-0.335528459877941,0.237670834461115,-1.4117359441208,0.158027725587567,0.287681974732583
"YBL008W-A",0.181290111684977,1.82975578090391,3.19111715961735,0.573390348702619,0.566380423600163,NA
"YBL009W",31.2685809797543,-0.257401734040214,0.255248215379008,-1.00843695873841,0.313244737647687,0.474810655671011
"YBL010C",25.2549387796587,-0.357257292273859,0.280841470913318,-1.27209593053345,0.203339036909139,0.347307784298902
"YBL011W",208.319346664539,-0.176706496414767,0.0988979180430233,-1.78675648498379,0.0739768552721446,0.160633234634047
"YBL012C",11.3562829410078,0.538451804886973,0.418794763428383,1.2857176161398,0.198541630950518,0.341662520527246
"YBL013W",7.46692738104709,0.31191413812287,0.503352057550338,0.619673911021367,0.535472495160866,0.682983756953173
"YBL014C",31.3784633409557,0.199048658088618,0.262322616988934,0.758793352907939,0.447976182559438,0.607932628905963
"YBL015W",169.947055748542,-0.380271254385512,0.110325621486011,-3.44680817804166,0.000567251187840499,0.00268048902263302
"YBL016W",61.7181457625804,0.0176153726808901,0.177318474530906,0.0993431323357105,0.920865833121719,0.95492739624756
"YBL017C",354.726095925985,0.113143652419615,0.0735136170680535,1.53908428032965,0.123783722169696,0.238948188794064
"YBL018C",36.707314653605,0.177766680516483,0.22951302090017,0.774538541731822,0.438612385294247,0.600969453565344
"YBL019W",28.9855707317324,-0.428338754117501,0.264385526406244,-1.62012936161767,0.105204491372884,0.210851447445815
"YBL020W",62.9853297070175,-0.310899577525603,0.181378282598763,-1.7140948357823,0.0865113100965618,0.181121178116999
"YBL021C",46.4743140029834,0.149607537456216,0.206691926139051,0.723818971794613,0.469176880446956,0.626491427050873
"YBL022C",225.208392504808,0.413149932365403,0.0923934584607295,4.47163618776113,7.76234019627579e-06,5.22124837306498e-05
"YBL023C",82.4071027718765,-0.202365821928824,0.16457780545384,-1.22960578658088,0.218844762071623,0.367012263409232
"YBL024W",98.7118196843903,0.246501796365228,0.137636195890342,1.79096635714651,0.0732986939206655,0.159496104263619
"YBL025W",14.0451529423748,-0.672697135232008,0.38654321683852,-1.74028958710982,0.0818081815464836,0.172851870627717
"YBL026W",42.8567113061529,-0.859600327229665,0.231345265764561,-3.71565990074971,0.000202674045043356,0.00105421134260587
"YBL027W",1949.32686649819,0.362504844896671,0.0320978037094372,11.2937585442984,1.40880664508711e-29,3.12815669043535e-28
"YBL028C",15.0711278435456,-0.232589865550745,0.365024960519096,-0.637188934203246,0.52400178473645,0.672367658749442
"YBL029C-A",27.4103725485063,-0.100065632108528,0.276590668182608,-0.361782386824647,0.717514655140706,0.821171861924381
"YBL029W",47.9392037370877,-0.170688366232234,0.221805278945175,-0.769541496234741,0.441571920316176,0.603205743408757
"YBL030C",529.239708952074,-0.0611489798290042,0.0613842185797745,-0.996167765001935,0.319168638800357,0.480614904562035
"YBL031W",28.0328823143268,-0.649340748148828,0.272519277270195,-2.38273326809474,0.0171846406633525,0.0498636294657934
"YBL032W",181.417845132476,-0.0822953235469552,0.103580899556484,-0.794502885177962,0.426902729989941,0.589683354014459
"YBL033C",199.532424554911,0.109072668884337,0.098970608103076,1.10207132172755,0.270430665995199,0.425099714752667
"YBL034C",29.9331230316316,-0.133248256409745,0.263128318821269,-0.506400287915243,0.612575672494362,0.741192634980971
"YBL035C",26.5378913995809,0.0950294478053183,0.265898656106012,0.357389725833855,0.720800067174994,0.822827063622207
"YBL036C",61.0601717901861,-0.0193767691880768,0.185083801800033,-0.104691869302597,0.91662031386363,0.951804030235533
"YBL037W",74.6071846040629,0.482523701128047,0.164807956106908,2.92779373354428,0.00341376434841117,0.0127706945280237
"YBL038W",71.4158390029744,-0.192321782335374,0.170602560051021,-1.12730888843554,0.259611905662895,0.412912902588354
"YBL039C",78.9829125159907,0.759069898338202,0.157546913947502,4.81805628126197,1.44963484445802e-06,1.08722613334352e-05
"YBL039C-A",0,NA,NA,NA,NA,NA
"YBL039W-B",11.0887194055641,-1.72386530404242,0.490199178945547,-3.51666297718118,0.000437008279663495,0.00211010622955211
"YBL040C",115.240024087939,-0.580291460971611,0.134098837513126,-4.32734147240321,1.50919893347171e-05,9.71058056368823e-05
"YBL041W",451.97484286335,-0.134308412237804,0.0667980440271833,-2.01066384792866,0.0443609750793529,0.106641924957932
"YBL042C",78.2993013149958,-0.0619956329191081,0.16355683490244,-0.379046421117698,0.704653392310818,0.812305129394403
"YBL043W",14.2707820168331,-0.830741548042339,0.405904825800944,-2.04664122039715,0.0406933244665758,0.0998001366074572
"YBL044W",8.57193782844889,-3.40670878212333,0.798254006954469,-4.26770019623295,1.97498506858352e-05,0.000124087550708671
"YBL045C",275.439597986165,0.210287670963284,0.0845947922199192,2.48582289104279,0.0129252273406622,0.0392316430060766
"YBL046W",118.3022495225,-0.131579734868131,0.128958145978186,-1.02032899023214,0.307572458732664,0.468275099987431
"YBL047C",596.225009592861,0.344760491729143,0.0581605959303361,5.92773313640205,3.07145109259017e-09,3.02987890423505e-08
"YBL048W",2.98176990994147,-0.324460728322691,0.889816575316061,-0.364637766168205,0.715381819722373,0.819487864863184
"YBL049W",12.9994442701941,-1.05500583257846,0.414435447976116,-2.5456457398385,0.0109075821336494,0.0343356053444909
"YBL050W",164.075936650979,-0.52167565216634,0.113738652623066,-4.5866171273823,4.50485719776736e-06,3.14984089618158e-05
"YBL051C",168.589992600052,0.322537103105451,0.112739538596055,2.86090494179775,0.00422433691421647,0.0153848394715196
"YBL052C",52.7978238713099,-0.567865547252438,0.216085991347607,-2.62796095068902,0.00858983756375523,0.027919225449876
"YBL053W",23.7631903333979,-0.529044367774892,0.30179805837942,-1.75297472295126,0.0796063459908063,0.170290508775223
"YBL054W",22.1510314195001,1.16438811770477,0.313762476033019,3.71104962080373,0.000206401635533302,0.00107090295823183
"YBL055C",87.3541875609128,0.451495867357121,0.146471935080766,3.08247356128778,0.00205287965511961,0.00819432310790334
"YBL056W",374.695082043032,0.353678610532924,0.070753598783429,4.99873669487125,5.77071392123372e-07,4.53674780990392e-06
"YBL057C",112.669079399112,0.0294755207414332,0.13109996951439,0.224832399661221,0.822109659992043,0.890975618798594
"YBL058W",326.203826002778,0.146079489577766,0.0762130237840146,1.9167260702285,0.0552727414323815,0.126773281441541
"YBL059C-A",19.9362045007958,-0.452434872133603,0.316832577401405,-1.42799353476962,0.153293719420649,0.281358016945808
"YBL059W",18.9732915784169,0.04757380369312,0.336161780468613,0.141520560804984,0.887458718332056,0.933572212611155
"YBL060W",43.7882132410072,-0.613382946991894,0.220599023280384,-2.78053337621662,0.0054269680757263,0.0189195651261252
"YBL061C",119.574638350325,0.286961413918809,0.126144181929109,2.27486840479156,0.0229138252017111,0.0631177244881001
"YBL062W",13.3028357578174,-2.07594258756305,0.482140213975384,-4.30568230441993,1.66471827690933e-05,0.000106318863149003
"YBL063W",34.7688348295153,-0.0120323045766013,0.237671844671554,-0.0506257045012175,0.959623779854306,0.977292341969
"YBL064C",159.581742669275,-0.143690644979411,0.110157822244594,-1.30440709567006,0.192094817154986,0.334261244234893
"YBL065W",1.59297457796113,-0.928915219032473,1.21680671150807,-0.763404088954447,0.445222442111288,0.606054280131714
"YBL066C",49.1801840473758,-0.397579524811694,0.202609998844065,-1.96228975410875,0.0497287593998172,0.116737273392144
"YBL067C",100.273692946593,-0.265269429535561,0.14100762275392,-1.88124176803192,0.0599390383521681,0.13551910313565
"YBL068W",51.6672003168164,0.296666718391185,0.1964495350659,1.51014212526218,0.131007162548533,0.250168415859832
"YBL068W-A",6.77113462439932,-0.07982659080091,0.534677329001195,-0.14929862642583,0.881317999079804,0.929005445686471
"YBL069W",46.1678060985162,0.401123922922334,0.205121373994121,1.95554424734807,0.0505188661127235,0.118303534518071
"YBL070C",2.75135878211078,0.576859126866915,0.83192883056765,0.693399610244673,0.488058806792703,0.643116680750331
"YBL071C",7.01901338970245,-0.477784524934912,0.551279668150935,-0.866682652268793,0.386115913068632,0.549629614306107
"YBL071C-B",0,NA,NA,NA,NA,NA
"YBL071W-A",9.47977565983886,-0.328337573558338,0.467301356255172,-0.702624910378063,0.482289534257958,0.637733973261057
"YBL072C",2143.2576796267,0.24775725466391,0.0336804287689714,7.35611937613337,1.89333709753488e-13,2.4233932477745e-12
